,Day,DoWeek,hour,count,passed,period,data,ServiceID,datetime
333151,2023-07-24,0,14,1410,1410,63.0,947.4531914893618,11,2023-07-24 14:00:00
333152,2023-07-24,0,14,9,9,62.0,509.77777777777777,1,2023-07-24 14:00:00
333153,2023-07-24,0,14,3,3,62.0,1548.6666666666667,5,2023-07-24 14:00:00
333154,2023-07-24,0,14,606,606,63.0,605.9521452145215,7,2023-07-24 14:00:00
333155,2023-07-24,0,14,2,2,0.0,378251.0,10,2023-07-24 14:00:00
333156,2023-07-24,0,15,16564,16564,63.95453996619174,644.676285921275,2,2023-07-24 15:00:00
333157,2023-07-24,0,15,2,2,61.0,41476.0,4,2023-07-24 15:00:00
333158,2023-07-24,0,15,1,1,62.0,428.0,6,2023-07-24 15:00:00
333159,2023-07-24,0,15,21629,21629,63.0,941.6153775024274,11,2023-07-24 15:00:00
333160,2023-07-24,0,15,149,149,62.0,579.4026845637584,1,2023-07-24 15:00:00
333161,2023-07-24,0,15,228,228,62.0,3497.5131578947367,5,2023-07-24 15:00:00
333162,2023-07-24,0,15,9257,9257,63.0,604.4695905801016,7,2023-07-24 15:00:00
333163,2023-07-24,0,15,9,9,62.0,1142.3333333333333,8,2023-07-24 15:00:00
333164,2023-07-24,0,15,3,3,63.0,2306.333333333333,0,2023-07-24 15:00:00
333165,2023-07-24,0,15,26,26,0.0,378251.1923076923,10,2023-07-24 15:00:00
333166,2023-07-24,0,15,2419,2419,63.998759818106656,680.9169078131459,2,2023-07-24 15:00:00
333167,2023-07-24,0,15,3312,3312,63.0,957.9764492753624,11,2023-07-24 15:00:00
333168,2023-07-24,0,15,26,26,62.0,482.46153846153845,1,2023-07-24 15:00:00
333169,2023-07-24,0,15,16,16,62.0,569.5625,5,2023-07-24 15:00:00
333170,2023-07-24,0,15,1356,1356,63.0,603.6526548672566,7,2023-07-24 15:00:00
333172,2023-07-24,0,15,4,4,0.0,378251.5,10,2023-07-24 15:00:00
333173,2023-07-24,0,16,15119,15119,63.95217937694292,635.1175342284542,2,2023-07-24 16:00:00
333174,2023-07-24,0,16,2,2,61.0,34757.5,4,2023-07-24 16:00:00
333175,2023-07-24,0,16,19562,19562,63.0,966.1282588692362,11,2023-07-24 16:00:00
333176,2023-07-24,0,16,113,113,62.0,514.6106194690266,1,2023-07-24 16:00:00
333177,2023-07-24,0,16,198,198,62.0,998.3737373737374,5,2023-07-24 16:00:00
333178,2023-07-24,0,16,8821,8821,63.0,603.9495522049655,7,2023-07-24 16:00:00
333179,2023-07-24,0,16,3,3,62.0,530.6666666666666,8,2023-07-24 16:00:00
333180,2023-07-24,0,16,25,25,0.0,378251.4,10,2023-07-24 16:00:00
333181,2023-07-24,0,16,3151,3151,64.0,641.2351634401778,2,2023-07-24 16:00:00
333182,2023-07-24,0,16,1,1,62.0,428.0,6,2023-07-24 16:00:00
333183,2023-07-24,0,16,4199,4199,63.0,928.7511312217194,11,2023-07-24 16:00:00
333184,2023-07-24,0,16,15,15,62.0,581.2666666666667,1,2023-07-24 16:00:00
333185,2023-07-24,0,16,17,17,62.0,17835.117647058825,5,2023-07-24 16:00:00
333186,2023-07-24,0,16,1836,1836,63.0,603.6377995642702,7,2023-07-24 16:00:00
333187,2023-07-24,0,16,3,3,62.0,318.0,8,2023-07-24 16:00:00
333188,2023-07-24,0,16,3,3,63.0,1273.3333333333333,0,2023-07-24 16:00:00
333189,2023-07-24,0,16,5,5,0.0,378251.2,10,2023-07-24 16:00:00
333190,2023-07-24,0,17,14477,14477,63.95441044415279,632.9983421979692,2,2023-07-24 17:00:00
333191,2023-07-24,0,17,1,1,61.0,114846.0,4,2023-07-24 17:00:00
333192,2023-07-24,0,17,18715,18715,63.0,929.4147475287202,11,2023-07-24 17:00:00
333193,2023-07-24,0,17,12,12,62.0,641.0833333333334,1,2023-07-24 17:00:00
333194,2023-07-24,0,17,170,170,62.0,6082.611764705883,5,2023-07-24 17:00:00
333195,2023-07-24,0,17,8366,8366,63.0,600.7628496294525,7,2023-07-24 17:00:00
333196,2023-07-24,0,17,1,1,62.0,939.0,8,2023-07-24 17:00:00
333197,2023-07-24,0,17,26,26,0.0,378251.4615384616,10,2023-07-24 17:00:00
333198,2023-07-24,0,17,1996,1996,64.0,630.3481963927856,2,2023-07-24 17:00:00
333199,2023-07-24,0,17,2565,2565,63.0,916.7021442495128,11,2023-07-24 17:00:00
333200,2023-07-24,0,17,45,45,62.0,1165.4444444444443,5,2023-07-24 17:00:00
333201,2023-07-24,0,17,1102,1102,63.0,600.2350272232305,7,2023-07-24 17:00:00
333202,2023-07-24,0,17,1,1,62.0,318.0,8,2023-07-24 17:00:00
333203,2023-07-24,0,17,4,4,0.0,378251.75,10,2023-07-24 17:00:00
333204,2023-07-24,0,18,16081,16081,63.95746533175797,632.5178160562155,2,2023-07-24 18:00:00
333205,2023-07-24,0,18,3,3,61.0,47580.66666666666,4,2023-07-24 18:00:00
333207,2023-07-24,0,18,19670,19670,63.0,918.7556685307576,11,2023-07-24 18:00:00
333208,2023-07-24,0,18,4,4,62.0,625.75,1,2023-07-24 18:00:00
333209,2023-07-24,0,18,156,156,62.0,1047.4358974358977,5,2023-07-24 18:00:00
333210,2023-07-24,0,18,8742,8742,63.0,599.7650423244108,7,2023-07-24 18:00:00
333211,2023-07-24,0,18,1,0,60.0,1468.0,3,2023-07-24 18:00:00
333212,2023-07-24,0,18,3,3,62.0,339.6666666666667,8,2023-07-24 18:00:00
333213,2023-07-24,0,18,30,30,0.0,378251.3666666666,10,2023-07-24 18:00:00
338006,2023-07-24,0,17,9212,9212,63.963851498046026,649.3026487190621,2,2023-07-24 17:00:00
338007,2023-07-24,0,17,1,1,61.0,32473.0,4,2023-07-24 17:00:00
338008,2023-07-24,0,17,11969,11969,63.0,965.7401620853872,11,2023-07-24 17:00:00
338009,2023-07-24,0,17,3,3,62.0,535.6666666666666,1,2023-07-24 17:00:00
338010,2023-07-24,0,17,177,177,62.0,4308.406779661017,5,2023-07-24 17:00:00
338011,2023-07-24,0,17,5199,5199,63.0,600.1444508559339,7,2023-07-24 17:00:00
338012,2023-07-24,0,17,17,17,0.0,378250.4705882353,10,2023-07-24 17:00:00
338013,2023-07-24,0,18,8555,8555,63.93793103448276,626.9416715371128,2,2023-07-24 18:00:00
338014,2023-07-24,0,18,1,1,61.0,22659.0,4,2023-07-24 18:00:00
338015,2023-07-24,0,18,2,2,62.0,515.5,6,2023-07-24 18:00:00
338016,2023-07-24,0,18,10959,10959,63.0,907.4835295191168,11,2023-07-24 18:00:00
338017,2023-07-24,0,18,3,3,62.0,623.6666666666666,1,2023-07-24 18:00:00
338018,2023-07-24,0,18,113,113,62.0,3659.902654867257,5,2023-07-24 18:00:00
338019,2023-07-24,0,18,4761,4761,63.0,600.0260449485402,7,2023-07-24 18:00:00
338020,2023-07-24,0,18,17,17,0.0,378250.4705882353,10,2023-07-24 18:00:00
445736,2023-07-24,0,6,3169,3169,63.82675923004102,591.8450615336068,2,2023-07-24 06:00:00
445737,2023-07-24,0,6,4748,4748,63.0,852.7042965459141,11,2023-07-24 06:00:00
445738,2023-07-24,0,6,27,27,62.0,11265.0,5,2023-07-24 06:00:00
445739,2023-07-24,0,6,1094,1094,63.0,600.053016453382,7,2023-07-24 06:00:00
445740,2023-07-24,0,6,22,22,0.0,378252.1363636364,10,2023-07-24 06:00:00
445741,2023-07-24,0,6,1637,1637,63.89004276114844,614.4825901038485,2,2023-07-24 06:00:00
445742,2023-07-24,0,6,1996,1996,63.0,890.9549098196393,11,2023-07-24 06:00:00
445743,2023-07-24,0,6,12,12,62.0,24215.416666666668,5,2023-07-24 06:00:00
445744,2023-07-24,0,6,511,511,63.0,599.9960861056751,7,2023-07-24 06:00:00
445745,2023-07-24,0,6,8,8,0.0,378252.0,10,2023-07-24 06:00:00
445746,2023-07-24,0,7,8751,8751,63.92183750428522,611.0260541652383,2,2023-07-24 07:00:00
445747,2023-07-24,0,7,11479,11479,63.0,912.455004791358,11,2023-07-24 07:00:00
445748,2023-07-24,0,7,75,75,62.0,459.52,1,2023-07-24 07:00:00
445749,2023-07-24,0,7,162,162,62.0,4488.703703703704,5,2023-07-24 07:00:00
445750,2023-07-24,0,7,3651,3651,63.0,604.152013147083,7,2023-07-24 07:00:00
445752,2023-07-24,0,7,30,30,0.0,378251.8333333333,10,2023-07-24 07:00:00
445753,2023-07-24,0,8,8007,8007,64.0,623.6886474334957,2,2023-07-24 08:00:00
445754,2023-07-24,0,8,1,1,61.0,112.0,4,2023-07-24 08:00:00
445756,2023-07-24,0,8,10706,10706,63.0,941.8874462917988,11,2023-07-24 08:00:00
445757,2023-07-24,0,8,129,129,62.0,445.1937984496124,1,2023-07-24 08:00:00
445758,2023-07-24,0,8,115,115,62.0,3561.086956521739,5,2023-07-24 08:00:00
445759,2023-07-24,0,8,3690,3690,63.0,605.2626016260162,7,2023-07-24 08:00:00
445760,2023-07-24,0,8,1,1,63.0,2358.0,0,2023-07-24 08:00:00
445761,2023-07-24,0,8,18,18,0.0,378251.27777777775,10,2023-07-24 08:00:00
445762,2023-07-24,0,8,6201,6201,63.99903241412675,645.6866634413805,2,2023-07-24 08:00:00
445763,2023-07-24,0,8,7994,7994,63.0,939.9394545909432,11,2023-07-24 08:00:00
445764,2023-07-24,0,8,69,69,62.0,474.1449275362319,1,2023-07-24 08:00:00
445765,2023-07-24,0,8,60,60,62.0,5751.95,5,2023-07-24 08:00:00
445766,2023-07-24,0,8,3005,3005,63.0,605.3194675540766,7,2023-07-24 08:00:00
445767,2023-07-24,0,8,1,1,63.0,947.0,0,2023-07-24 08:00:00
445768,2023-07-24,0,8,12,12,0.0,378251.5,10,2023-07-24 08:00:00
445769,2023-07-24,0,9,11521,11521,63.958076555854525,643.898446315424,2,2023-07-24 09:00:00
445770,2023-07-24,0,9,16230,16230,63.0,958.2357362908194,11,2023-07-24 09:00:00
445771,2023-07-24,0,9,132,132,62.0,539.6363636363636,1,2023-07-24 09:00:00
445772,2023-07-24,0,9,78,78,62.0,930.0769230769232,5,2023-07-24 09:00:00
445773,2023-07-24,0,9,5659,5659,63.0,604.3521823643754,7,2023-07-24 09:00:00
445774,2023-07-24,0,9,2,2,62.0,318.0,8,2023-07-24 09:00:00
445775,2023-07-24,0,9,6,6,63.0,1758.3333333333333,0,2023-07-24 09:00:00
445776,2023-07-24,0,9,21,21,0.0,378251.8095238095,10,2023-07-24 09:00:00
445777,2023-07-24,0,9,5240,5240,63.96793893129771,637.4898854961832,2,2023-07-24 09:00:00
445778,2023-07-24,0,9,6648,6648,62.9996991576414,940.5788206979544,11,2023-07-24 09:00:00
445779,2023-07-24,0,9,44,44,62.0,505.70454545454544,1,2023-07-24 09:00:00
445780,2023-07-24,0,9,59,59,62.0,5992.406779661017,5,2023-07-24 09:00:00
445781,2023-07-24,0,9,2727,2727,63.0,603.1565823248992,7,2023-07-24 09:00:00
445782,2023-07-24,0,9,1,1,62.0,5948.0,8,2023-07-24 09:00:00
445783,2023-07-24,0,9,9,9,0.0,378251.6666666667,10,2023-07-24 09:00:00
445784,2023-07-24,0,10,13031,13031,63.95833013582995,655.2876218248791,2,2023-07-24 10:00:00
445785,2023-07-24,0,10,1,1,61.0,20934.0,4,2023-07-24 10:00:00
445786,2023-07-24,0,10,16298,16298,63.0,984.649895692723,11,2023-07-24 10:00:00
445787,2023-07-24,0,10,124,124,62.0,505.0887096774193,1,2023-07-24 10:00:00
445788,2023-07-24,0,10,174,174,62.0,2667.919540229885,5,2023-07-24 10:00:00
445789,2023-07-24,0,10,6594,6594,63.0,603.4720958447073,7,2023-07-24 10:00:00
445790,2023-07-24,0,10,4,4,62.0,461.5,8,2023-07-24 10:00:00
445791,2023-07-24,0,10,1,1,63.0,1937.0,0,2023-07-24 10:00:00
445792,2023-07-24,0,10,20,20,0.0,378251.55,10,2023-07-24 10:00:00
445793,2023-07-24,0,10,6069,6069,63.97528423133959,644.3250947437799,2,2023-07-24 10:00:00
445794,2023-07-24,0,10,7710,7710,63.0,938.418158236057,11,2023-07-24 10:00:00
445795,2023-07-24,0,10,323,323,62.0,334.312693498452,1,2023-07-24 10:00:00
445796,2023-07-24,0,10,77,77,62.0,1001.9090909090908,5,2023-07-24 10:00:00
445797,2023-07-24,0,10,3371,3371,63.0,602.0566597448828,7,2023-07-24 10:00:00
445798,2023-07-24,0,10,10,10,0.0,378251.7,10,2023-07-24 10:00:00
445799,2023-07-24,0,11,11855,11855,63.95596794601434,632.452973428933,2,2023-07-24 11:00:00
445800,2023-07-24,0,11,3,3,61.0,51990.333333333336,4,2023-07-24 11:00:00
445802,2023-07-24,0,11,14752,14752,63.0,944.9275352494576,11,2023-07-24 11:00:00
445803,2023-07-24,0,11,53,53,62.0,584.2830188679245,1,2023-07-24 11:00:00
445804,2023-07-24,0,11,188,188,62.0,2612.25,5,2023-07-24 11:00:00
445805,2023-07-24,0,11,6523,6523,63.0,602.0068986662578,7,2023-07-24 11:00:00
445806,2023-07-24,0,11,2,2,62.0,350.5,8,2023-07-24 11:00:00
445807,2023-07-24,0,11,3,3,63.0,1897.3333333333333,0,2023-07-24 11:00:00
445808,2023-07-24,0,11,19,19,0.0,378251.4736842105,10,2023-07-24 11:00:00
445809,2023-07-24,0,11,5827,5827,63.97116869744294,633.7755277158058,2,2023-07-24 11:00:00
445810,2023-07-24,0,11,7296,7296,62.99972587719298,927.3600603070176,11,2023-07-24 11:00:00
445811,2023-07-24,0,11,3,3,62.0,539.0,1,2023-07-24 11:00:00
445812,2023-07-24,0,11,59,59,62.0,1000.4406779661016,5,2023-07-24 11:00:00
445813,2023-07-24,0,11,3134,3134,63.0,600.1522016592214,7,2023-07-24 11:00:00
445814,2023-07-24,0,11,11,11,0.0,378251.4545454545,10,2023-07-24 11:00:00
445815,2023-07-24,0,12,12213,12213,63.9400638663719,627.5110947351183,2,2023-07-24 12:00:00
445816,2023-07-24,0,12,15474,15474,63.0,933.912821507044,11,2023-07-24 12:00:00
445817,2023-07-24,0,12,5,5,62.0,559.2,1,2023-07-24 12:00:00
445818,2023-07-24,0,12,205,205,62.0,2502.4341463414635,5,2023-07-24 12:00:00
445819,2023-07-24,0,12,6742,6742,63.0,600.0680806882231,7,2023-07-24 12:00:00
445820,2023-07-24,0,12,2,0,60.0,1468.0,3,2023-07-24 12:00:00
445821,2023-07-24,0,12,1,1,63.0,1937.0,0,2023-07-24 12:00:00
445822,2023-07-24,0,12,24,24,0.0,378251.7083333333,10,2023-07-24 12:00:00
445823,2023-07-24,0,12,2344,2344,64.0,628.2290955631399,2,2023-07-24 12:00:00
445824,2023-07-24,0,12,3073,3073,63.0,924.237227465018,11,2023-07-24 12:00:00
445825,2023-07-24,0,12,2,2,62.0,457.0,1,2023-07-24 12:00:00
445826,2023-07-24,0,12,9,9,62.0,738.0,5,2023-07-24 12:00:00
445827,2023-07-24,0,12,1338,1338,63.0,599.7825112107623,7,2023-07-24 12:00:00
445828,2023-07-24,0,12,6,6,0.0,378251.0,10,2023-07-24 12:00:00
445829,2023-07-24,0,13,15309,15309,63.95394865765236,643.8176889411458,2,2023-07-24 13:00:00
445830,2023-07-24,0,13,5,5,61.0,49064.2,4,2023-07-24 13:00:00
445831,2023-07-24,0,13,1,1,62.0,604.0,6,2023-07-24 13:00:00
445832,2023-07-24,0,13,20030,20030,63.0,930.3405891163256,11,2023-07-24 13:00:00
445833,2023-07-24,0,13,115,115,62.0,558.9304347826087,1,2023-07-24 13:00:00
445834,2023-07-24,0,13,174,174,62.0,1054.5977011494251,5,2023-07-24 13:00:00
445835,2023-07-24,0,13,8547,8547,63.0,602.3339183339183,7,2023-07-24 13:00:00
445836,2023-07-24,0,13,5,5,62.0,671.6,8,2023-07-24 13:00:00
445837,2023-07-24,0,13,5,5,63.0,1399.4,0,2023-07-24 13:00:00
445838,2023-07-24,0,13,29,29,0.0,378251.4137931034,10,2023-07-24 13:00:00
445839,2023-07-24,0,13,155,155,64.0,622.8709677419355,2,2023-07-24 13:00:00
445840,2023-07-24,0,13,188,188,63.0,917.1117021276596,11,2023-07-24 13:00:00
445841,2023-07-24,0,13,79,79,63.0,605.8607594936709,7,2023-07-24 13:00:00
445842,2023-07-24,0,13,1,1,0.0,378252.0,10,2023-07-24 13:00:00
445843,2023-07-24,0,14,17472,17472,63.9584478021978,653.9785943223443,2,2023-07-24 14:00:00
445844,2023-07-24,0,14,4,4,61.0,34030.5,4,2023-07-24 14:00:00
445845,2023-07-24,0,14,1,1,62.0,428.0,6,2023-07-24 14:00:00
445846,2023-07-24,0,14,22865,22865,63.0,966.6261972446972,11,2023-07-24 14:00:00
445847,2023-07-24,0,14,168,168,62.0,536.3869047619048,1,2023-07-24 14:00:00
445848,2023-07-24,0,14,233,233,62.0,2290.184549356223,5,2023-07-24 14:00:00
445849,2023-07-24,0,14,9767,9767,63.0,604.5458175488891,7,2023-07-24 14:00:00
445850,2023-07-24,0,14,4,4,62.0,818.0,8,2023-07-24 14:00:00
445851,2023-07-24,0,14,5,5,63.0,2217.0,0,2023-07-24 14:00:00
445852,2023-07-24,0,14,29,29,0.0,378251.4482758621,10,2023-07-24 14:00:00
445853,2023-07-24,0,14,491,491,64.0,728.6028513238289,2,2023-07-24 14:00:00
445854,2023-07-24,0,14,664,664,63.0,941.3328313253012,11,2023-07-24 14:00:00
445855,2023-07-24,0,14,4,4,62.0,568.0,1,2023-07-24 14:00:00
445856,2023-07-24,0,14,4,4,62.0,471.75,5,2023-07-24 14:00:00
445857,2023-07-24,0,14,308,308,63.0,604.7012987012987,7,2023-07-24 14:00:00
445858,2023-07-24,0,14,1,1,0.0,378251.0,10,2023-07-24 14:00:00
445859,2023-07-24,0,15,17020,17020,63.95787309048178,646.3146298472385,2,2023-07-24 15:00:00
445860,2023-07-24,0,15,2,2,61.0,16359.5,4,2023-07-24 15:00:00
445861,2023-07-24,0,15,22518,22518,63.0,963.0168309796608,11,2023-07-24 15:00:00
445862,2023-07-24,0,15,162,162,62.0,563.6666666666666,1,2023-07-24 15:00:00
445863,2023-07-24,0,15,220,220,62.0,3595.85,5,2023-07-24 15:00:00
445864,2023-07-24,0,15,9537,9537,63.0,604.6978085351788,7,2023-07-24 15:00:00
445865,2023-07-24,0,15,7,7,62.0,417.7142857142857,8,2023-07-24 15:00:00
445866,2023-07-24,0,15,6,6,63.0,1362.3333333333333,0,2023-07-24 15:00:00
445867,2023-07-24,0,15,27,27,0.0,378251.4074074074,10,2023-07-24 15:00:00
445868,2023-07-24,0,15,1909,1909,64.0,659.6746987951807,2,2023-07-24 15:00:00
445869,2023-07-24,0,15,2505,2505,63.0,944.7804391217564,11,2023-07-24 15:00:00
445870,2023-07-24,0,15,16,16,62.0,547.1875,1,2023-07-24 15:00:00
445871,2023-07-24,0,15,5,5,62.0,1840.8,5,2023-07-24 15:00:00
445872,2023-07-24,0,15,1062,1062,63.0,603.7316384180791,7,2023-07-24 15:00:00
445873,2023-07-24,0,15,1,1,63.0,1319.0,0,2023-07-24 15:00:00
445874,2023-07-24,0,15,3,3,0.0,378252.3333333333,10,2023-07-24 15:00:00
445875,2023-07-24,0,16,15555,15555,63.95525554484089,638.551012536162,2,2023-07-24 16:00:00
445876,2023-07-24,0,16,20635,20635,63.0,935.4309183426218,11,2023-07-24 16:00:00
445877,2023-07-24,0,16,107,107,62.0,589.8130841121496,1,2023-07-24 16:00:00
445878,2023-07-24,0,16,181,181,62.0,4227.92817679558,5,2023-07-24 16:00:00
445879,2023-07-24,0,16,8971,8971,63.0,603.9667818526362,7,2023-07-24 16:00:00
445880,2023-07-24,0,16,5,5,62.0,547.2,8,2023-07-24 16:00:00
445881,2023-07-24,0,16,3,3,63.0,1063.0,0,2023-07-24 16:00:00
445882,2023-07-24,0,16,25,25,0.0,378251.36,10,2023-07-24 16:00:00
445883,2023-07-24,0,16,2603,2603,64.0,637.4736842105264,2,2023-07-24 16:00:00
445884,2023-07-24,0,16,3460,3460,63.0,923.5670520231214,11,2023-07-24 16:00:00
445885,2023-07-24,0,16,8,8,62.0,621.0,1,2023-07-24 16:00:00
445886,2023-07-24,0,16,18,18,62.0,628.7777777777778,5,2023-07-24 16:00:00
445887,2023-07-24,0,16,1496,1496,63.0,603.5427807486631,7,2023-07-24 16:00:00
445888,2023-07-24,0,16,2,2,62.0,350.5,8,2023-07-24 16:00:00
445889,2023-07-24,0,16,3,3,63.0,1280.6666666666667,0,2023-07-24 16:00:00
445891,2023-07-24,0,17,15109,15109,63.955920312396586,644.19710106559,2,2023-07-24 17:00:00
445892,2023-07-24,0,17,4,4,61.0,88348.5,4,2023-07-24 17:00:00
445893,2023-07-24,0,17,19440,19440,63.0,938.5840534979424,11,2023-07-24 17:00:00
445894,2023-07-24,0,17,13,13,62.0,619.6923076923077,1,2023-07-24 17:00:00
445895,2023-07-24,0,17,178,178,62.0,1018.5337078651686,5,2023-07-24 17:00:00
445896,2023-07-24,0,17,8626,8626,63.0,600.7640853234408,7,2023-07-24 17:00:00
445897,2023-07-24,0,17,1,0,60.0,1468.0,3,2023-07-24 17:00:00
445898,2023-07-24,0,17,6,6,62.0,704.8333333333334,8,2023-07-24 17:00:00
445899,2023-07-24,0,17,27,27,0.0,378251.1111111111,10,2023-07-24 17:00:00
445900,2023-07-24,0,17,1443,1443,64.0,659.3645183645184,2,2023-07-24 17:00:00
445901,2023-07-24,0,17,1839,1839,63.0,897.2898314301251,11,2023-07-24 17:00:00
445902,2023-07-24,0,17,20,20,62.0,1186.4,5,2023-07-24 17:00:00
445903,2023-07-24,0,17,765,765,63.0,600.0797385620915,7,2023-07-24 17:00:00
445904,2023-07-24,0,17,3,3,0.0,378251.6666666667,10,2023-07-24 17:00:00
445905,2023-07-24,0,18,15792,15792,63.95877659574468,637.2632345491388,2,2023-07-24 18:00:00
445906,2023-07-24,0,18,1,1,61.0,22226.0,4,2023-07-24 18:00:00
445907,2023-07-24,0,18,3,3,62.0,486.3333333333333,6,2023-07-24 18:00:00
445908,2023-07-24,0,18,19763,19763,62.99979760157871,915.1822091787684,11,2023-07-24 18:00:00
445909,2023-07-24,0,18,3,3,62.0,627.0,1,2023-07-24 18:00:00
445910,2023-07-24,0,18,196,196,62.0,2497.173469387755,5,2023-07-24 18:00:00
445911,2023-07-24,0,18,8900,8900,63.0,599.8858426966292,7,2023-07-24 18:00:00
445913,2023-07-24,0,18,2,2,62.0,2803.0,8,2023-07-24 18:00:00
445914,2023-07-24,0,18,30,30,0.0,378251.06666666665,10,2023-07-24 18:00:00
450654,2023-07-24,0,17,8393,8393,63.95782199451924,642.6242106517336,2,2023-07-24 17:00:00
450655,2023-07-24,0,17,1,1,61.0,17073.0,4,2023-07-24 17:00:00
450656,2023-07-24,0,17,10982,10982,63.0,924.5460753961028,11,2023-07-24 17:00:00
450657,2023-07-24,0,17,3,3,62.0,644.6666666666666,1,2023-07-24 17:00:00
450658,2023-07-24,0,17,178,178,62.0,2789.0224719101125,5,2023-07-24 17:00:00
450659,2023-07-24,0,17,4727,4727,63.0,600.243706367675,7,2023-07-24 17:00:00
450661,2023-07-24,0,17,16,16,0.0,378255.6875,10,2023-07-24 17:00:00
450662,2023-07-24,0,18,9385,9385,63.94310069259456,628.3953116675546,2,2023-07-24 18:00:00
450663,2023-07-24,0,18,1,1,61.0,16353.0,4,2023-07-24 18:00:00
450664,2023-07-24,0,18,3,3,62.0,563.3333333333334,6,2023-07-24 18:00:00
450665,2023-07-24,0,18,11891,11891,62.99983180556723,921.5364561433016,11,2023-07-24 18:00:00
450666,2023-07-24,0,18,1,1,62.0,624.0,1,2023-07-24 18:00:00
450667,2023-07-24,0,18,108,108,62.0,1075.9722222222222,5,2023-07-24 18:00:00
450668,2023-07-24,0,18,5279,5279,63.0,599.9001704868347,7,2023-07-24 18:00:00
450669,2023-07-24,0,18,2,2,63.0,1437.5,0,2023-07-24 18:00:00
450670,2023-07-24,0,18,18,18,0.0,378255.1666666667,10,2023-07-24 18:00:00
